Model,Sample Size,R²,MAE,RMSE,Accuracy,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
XGBoost,200,0.8676015678831078,356.3026688599586,898.9206659076982,0.8690817592293552,48.80375183105469,4883.4239453125,0.2138836564373533,69.3106410274579,95.04710079145433,1.0,1.8888819,178.1513344299793,1.8495742838236824,80.0,"{'Company Size': 2198.2258, 'Business Interruption Cost': 227.88333, 'Data Sensitivity': 186.88855, 'Geographic Location': 98.81101, 'Industry Risk': 86.50292}"
XGBoost,500,0.7931552350713236,525.5273712660551,1450.7141714218062,0.7937856417801866,34.983474121093735,8913.4562109375,0.2365566240208219,88.61947008809157,80.08847051060204,0.98,1.909031,262.76368563302754,1.9622567219317324,80.0,"{'Company Size': 2164.6362, 'Security Score': 155.52711, 'Data Sensitivity': 112.9579, 'Business Interruption Cost': 77.27123, 'Types of Data Stored': 39.22587}"
XGBoost,200,0.6874141556305422,723.4637617434857,1689.186244237486,0.6975093306085474,38.42429367065429,6438.888203125,0.3320487920886621,82.11860506135451,303.56367940908666,1.0,2.0061316,361.7318808717429,1.8481173263226676,80.0,"{'Company Size': 2430.08, 'Security Score': 300.76965, 'Business Interruption Cost': 67.46486, 'Data Sensitivity': 31.141077, 'Geographic Location': 27.74711}"
XGBoost,500,0.7167407627149802,636.357255219269,1753.0410493807549,0.7259093806447977,79.6858260345459,9071.0851953125,0.2709843544702018,78.75995988156717,315.392951015091,0.98,1.8184873,318.1786276096345,1.9777020476670364,80.0,"{'Company Size': 2460.115, 'Security Score': 109.99697, 'Business Interruption Cost': 109.44001, 'Data Sensitivity': 87.633446, 'Previous Cyber Incidents': 47.020073}"
XGBoost,200,0.94082853729516,200.3293988802433,618.4928156495627,0.9422437280466855,27.52136493206024,2844.759921875,0.1475318386243649,76.50787243900851,95.6502253615856,1.0,2.776481,100.16469944012164,2.038817282852802,60.0,"{'Company Size': 1733.4072, 'Compliance Standard': 52.93122, 'Security Score': 42.78663, 'Business Interruption Cost': 39.67009, 'Types of Data Stored': 32.706963}"
XGBoost,500,0.892041793258593,479.5070965262354,1053.3415276156702,0.8920654212807806,23.73716464996338,4883.963164062499,0.197288090528532,79.45504345128349,15.583143157678876,1.0,1.8456395,239.7535482631177,2.447834639851832,100.0,"{'Company Size': 2214.39, 'Business Interruption Cost': 164.76814, 'Data Sensitivity': 81.046165, 'Industry Risk': 39.611126, 'Security Score': 34.85931}"
XGBoost,200,0.5876855294392382,691.9255721065999,1526.0504685409858,0.6097215449909902,53.26329360961914,5418.745742187501,0.3723125956980463,70.03867465618563,352.7939615795612,1.0,1.9553181,345.9627860533,1.3895154961993432,80.0,"{'Company Size': 1897.3832, 'Data Sensitivity': 180.09583, 'Previous Cyber Incidents': 51.048836, 'Business Interruption Cost': 35.496483, 'Security Score': 27.331635}"
XGBoost,500,0.8904377105016897,390.63825062494266,818.3246290680448,0.8918778965587806,56.50659362792969,2975.2359375,0.2212295596568673,64.15077406577554,93.82193244085312,1.0,1.6659101,195.31912531247133,1.958989119373396,100.0,"{'Company Size': 1786.9602, 'Data Sensitivity': 165.3904, 'Business Interruption Cost': 87.54545, 'Industry Risk': 50.25872, 'Security Score': 31.557411}"
XGBoost,200,0.8261921581197487,746.9957886041402,1811.74915351976,0.8305700486134245,62.80429244995118,8589.1827734375,0.2372771975531342,74.61149931912837,-287.538385974288,0.975,1.5491328,373.4978943020701,1.978120204305414,60.0,"{'Company Size': 2648.553, 'Business Interruption Cost': 342.37885, 'Industry Risk': 74.550064, 'Compliance Standard': 68.59897, 'Geographic Location': 65.97815}"
XGBoost,500,0.937042639569296,264.93720029263494,626.7329074882645,0.9376983326057368,38.10171112060547,3203.88990234375,0.1612882580153903,79.6068183835042,63.96015809626581,1.0,1.9993159,132.46860014631747,1.783598198015978,80.0,"{'Company Size': 1821.6129, 'Business Interruption Cost': 67.81624, 'Security Score': 62.68515, 'Data Sensitivity': 54.706352, 'Geographic Location': 36.747025}"
XGBoost,200,0.8262028614465109,328.5922050920725,904.4829855560876,0.83146932834887,14.509373016357422,4396.716953125,0.2362935684230181,72.71559577893868,157.44858803355694,1.0,2.2012057,164.29610254603625,1.9902105761552196,80.0,"{'Company Size': 1958.7617, 'Previous Cyber Incidents': 92.66404, 'Business Interruption Cost': 83.612915, 'Security Score': 40.091362, 'Data Sensitivity': 32.35953}"
XGBoost,500,0.8545069577607664,516.1408949704171,1298.3471085257115,0.8573164269591309,47.10381553649903,7699.7496093750015,0.219025026425759,64.86229660310188,-180.41882085351943,0.98,1.6317995,258.07044748520855,1.544153684490406,100.0,"{'Company Size': 1874.905, 'Business Interruption Cost': 117.26931, 'Data Sensitivity': 93.23267, 'Security Score': 36.093365, 'Industry Risk': 25.963371}"
XGBoost,200,0.9404613506199564,398.1480801522881,724.6804275569606,0.9408805205998576,86.48915924072287,2389.1127343749995,0.1909230231137916,85.34050984075925,-60.80539702393117,1.0,1.698648,199.0740400761441,1.9396013414467763,100.0,"{'Company Size': 1903.8108, 'Data Sensitivity': 120.76068, 'Business Interruption Cost': 107.15658, 'Security Score': 85.124535, 'Industry Risk': 84.57334}"
XGBoost,500,0.8910614971952,494.7633829294204,1244.2197853379862,0.8938250501781255,36.83855152130127,6699.744003906249,0.1808580276520384,67.09837674333173,-198.1710906919479,0.99,1.7763422,247.3816914647102,1.8605237325291084,80.0,"{'Company Size': 2256.6035, 'Security Score': 171.72954, 'Business Interruption Cost': 80.50164, 'Geographic Location': 59.066086, 'Data Sensitivity': 56.619194}"
XGBoost,200,0.8217084096564384,415.36455485928064,1279.2277432001667,0.82336014706213,26.50660022735596,7494.004765625001,0.2050300927250621,77.08296521652626,-123.12689912712575,0.975,1.8998439,207.68227742964032,2.012892209458043,80.0,"{'Company Size': 1861.1517, 'Security Score': 133.66342, 'Business Interruption Cost': 51.14459, 'Data Sensitivity': 36.9618, 'Geographic Location': 25.564466}"
XGBoost,500,0.8892844311311822,367.152902545452,993.04106594262,0.88941134941359,40.82645874023437,5826.735781250001,0.1941333911078261,84.89462174062403,-33.62210915021899,0.99,1.9775943,183.576451272726,1.5477996478487284,100.0,"{'Company Size': 1863.333, 'Data Sensitivity': 173.99126, 'Business Interruption Cost': 66.30592, 'Industry Risk': 40.35063, 'Security Score': 34.040485}"
XGBoost,200,0.9414776720108716,330.1236413006783,602.459774241622,0.9471271282110488,48.02115943908691,1909.8537890625,0.1851968128433786,85.87376015388497,187.1848004469872,1.0,1.7868233,165.06182065033914,1.051490593860921,80.0,"{'Company Size': 1927.3854, 'Business Interruption Cost': 170.55942, 'Industry Risk': 76.830956, 'Security Score': 31.545813, 'Previous Cyber Incidents': 26.667194}"
XGBoost,500,0.887646287138847,355.0073235331059,840.5065802840286,0.8878750044921275,49.121333847045904,5412.49298828125,0.2274806594634553,86.47827107876655,-37.9225001596928,0.99,1.8640722,177.50366176655294,2.0040077906091884,80.0,"{'Company Size': 1677.6846, 'Business Interruption Cost': 137.6446, 'Data Sensitivity': 85.16838, 'Industry Risk': 51.603043, 'Previous Cyber Incidents': 45.70662}"
