Experiment Index,Model,Sample Size,R²,MAE,RMSE,Accuracy,Explained Variance,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
11,XGBoost,2000,0.9197358198668654,21368.058134167477,34111.40706023332,0.9197626766948251,0.9197626766948251,13017.930156250004,196825.88,0.22400242271525597,20.81828841701232,623.9734423950191,1.0,0.6841385,10684.029067083738,2.2235094444188332,100.0,"{'Coverage Limit': 69972.75, 'Incident History': 42890.555, 'Industry Type': 20820.188, 'Years of Operation': 19458.537, 'Pollution Risk': 15399.964, 'Company Size': 13035.644, 'Regulatory Compliance': 10024.941}"
12,XGBoost,5000,0.9502137596973235,16068.757751509398,25649.409798506862,0.9503686677506127,0.9503686677506127,10231.418515625002,237280.875,0.18037098093198273,18.570123960212168,1430.7366719866934,0.999,0.7097074,8034.378875754699,1.9050419311885727,100.0,"{'Coverage Limit': 72335.66, 'Incident History': 40268.434, 'Industry Type': 23060.217, 'Years of Operation': 21038.297, 'Pollution Risk': 13830.862, 'Company Size': 11236.524, 'Regulatory Compliance': 10070.263}"
13,XGBoost,100,0.7635591387325575,41864.2315390625,52830.679837257776,0.7663973906809864,0.7663973906809864,35528.752812499995,111218.46375,0.5150136503950452,28.006072550149014,-5788.291648437499,1.0,0.42328048,20932.11576953125,2.525303957717534,85.71428571428571,"{'Coverage Limit': 52220.055, 'Incident History': 40527.508, 'Years of Operation': 19098.223, 'Industry Type': 11620.358, 'Company Size': 10213.115, 'Pollution Risk': 9818.398, 'Climate Change Risk': 2117.3972}"
14,XGBoost,1000,0.9472471817250216,15355.586182080078,24519.44743934238,0.947445614616406,0.947445614616406,9442.72187500001,160245.95625000005,0.1924508579130203,20.923818740513582,1503.8159124511722,1.0,0.69319946,7677.793091040039,2.3607195706898354,100.0,"{'Coverage Limit': 67443.53, 'Incident History': 38573.38, 'Industry Type': 24020.18, 'Years of Operation': 17107.316, 'Pollution Risk': 13707.457, 'Company Size': 11474.76, 'Regulatory Compliance': 8773.025}"
15,XGBoost,2000,0.9512125871413603,16940.11337341309,24919.964268102092,0.9513355621907316,0.9513355621907316,10972.274531249997,123449.52125,0.18797690842727593,20.68629717772974,1251.1288070556648,1.0,0.7151786,8470.056686706544,1.9861049310191206,100.0,"{'Coverage Limit': 70323.6, 'Incident History': 39194.516, 'Years of Operation': 21886.58, 'Industry Type': 21564.492, 'Pollution Risk': 12537.235, 'Regulatory Compliance': 11836.803, 'Company Size': 11111.843}"
16,XGBoost,5000,0.9415793894530501,17923.827550979004,29178.042941615273,0.9416117425677272,0.9416117425677272,10587.491250000006,262812.00749999995,0.1901805901892361,18.91134551905228,-686.6432608227535,0.999,0.6980535,8961.913775489502,1.9885463600778277,100.0,"{'Coverage Limit': 72804.26, 'Incident History': 39061.215, 'Industry Type': 23390.316, 'Years of Operation': 20714.293, 'Pollution Risk': 12875.764, 'Company Size': 11323.426, 'Regulatory Compliance': 9924.345}"
17,XGBoost,100,0.5930332626345618,34420.7160234375,59239.40317760896,0.6140135518793854,0.6140135518793854,15120.50296875,212249.219375,0.48873016855839274,19.49346026459457,-13450.454289062502,0.95,0.41139662,17210.35801171875,1.8609711160734523,85.71428571428571,"{'Coverage Limit': 48114.727, 'Incident History': 25817.475, 'Company Size': 12916.416, 'Industry Type': 12763.656, 'Years of Operation': 8201.147, 'Pollution Risk': 7470.081, 'Geographic Location': 3489.6113}"
18,XGBoost,1000,0.9273075157021964,22101.557581494144,33155.10596428716,0.927517774092385,0.927517774092385,12994.48859375,119642.38249999995,0.23173880971961278,23.018607376602276,1783.1272298339848,1.0,0.7268413,11050.778790747072,2.088664419519577,100.0,"{'Coverage Limit': 70392.31, 'Incident History': 39210.94, 'Years of Operation': 20608.457, 'Industry Type': 18337.918, 'Pollution Risk': 13551.92, 'Company Size': 11868.54, 'Regulatory Compliance': 9780.937}"
19,XGBoost,2000,0.9478584426298391,17093.616458059692,26606.96298389082,0.9480663936405131,0.9480663936405131,9978.173066406238,144154.64875,0.1848559489941573,19.60094812283733,1680.288379244996,1.0,0.7113775,8546.808229029846,1.9620920402371882,100.0,"{'Coverage Limit': 69461.66, 'Incident History': 39782.62, 'Industry Type': 22633.502, 'Years of Operation': 20014.088, 'Pollution Risk': 13564.466, 'Company Size': 11693.526, 'Regulatory Compliance': 9016.873}"
20,XGBoost,5000,0.9506048551185682,15489.26909114258,25598.103153492822,0.9506196206754721,0.9506196206754721,9474.092031250002,237076.5675,0.1748466527955374,18.643178748579928,442.5787612011719,0.999,0.7021074,7744.63454557129,2.0691992622372197,100.0,"{'Coverage Limit': 69067.336, 'Incident History': 40007.01, 'Industry Type': 23260.236, 'Years of Operation': 20398.01, 'Pollution Risk': 14044.86, 'Company Size': 11842.762, 'Regulatory Compliance': 10470.148}"
21,XGBoost,100,0.7853616105680687,30670.52033593751,41592.18688736273,0.7865045009852876,0.7865045009852876,22320.50265625,93099.44937500003,0.41955064916523255,25.12299475441208,-3035.0115703124998,1.0,0.6119676,15335.260167968754,2.1217381906874175,100.0,"{'Coverage Limit': 66099.57, 'Incident History': 24836.18, 'Industry Type': 10013.021, 'Pollution Risk': 9647.691, 'Years of Operation': 8022.154, 'Regulatory Compliance': 5109.082, 'Company Size': 4483.2847}"
22,XGBoost,1000,0.9202717498948366,20222.9747111084,32457.329976048117,0.9204167644360431,0.9204167644360431,12108.750546875006,167268.74875000003,0.22176155377778056,20.428705747451115,-1384.2433669677744,1.0,0.67720246,10111.4873555542,1.963028078218013,100.0,"{'Coverage Limit': 65940.05, 'Incident History': 38255.676, 'Industry Type': 18653.525, 'Years of Operation': 18390.658, 'Company Size': 12588.488, 'Pollution Risk': 11987.474, 'Regulatory Compliance': 8698.582}"
23,XGBoost,2000,0.9573380822364468,15287.848338684082,24440.02553158827,0.9577051541666968,0.9577051541666968,8935.112187499995,193526.9325,0.1632977177945765,19.376992805317443,-2267.0288968872073,1.0,0.7385309,7643.924169342041,1.871276872208029,100.0,"{'Coverage Limit': 68313.7, 'Incident History': 39162.465, 'Industry Type': 21378.357, 'Years of Operation': 19591.992, 'Pollution Risk': 13378.853, 'Company Size': 12269.041, 'Regulatory Compliance': 10065.223}"
24,XGBoost,5000,0.9501649688254835,15923.236866397705,25776.044854202737,0.9501651428855012,0.9501651428855012,9953.692031250008,176496.99,0.17920657842184304,19.322152918108873,48.172415477295345,1.0,0.711889,7961.6184331988525,1.9819483107414224,100.0,"{'Coverage Limit': 68941.43, 'Incident History': 41586.867, 'Industry Type': 22426.793, 'Years of Operation': 22161.086, 'Pollution Risk': 14092.091, 'Company Size': 11623.849, 'Regulatory Compliance': 10064.219}"
25,XGBoost,100,0.8490563378114216,35025.92434765625,46853.51136188825,0.8497055031329542,0.8497055031329542,22093.014062499995,139603.195,0.3581784940460806,34.16453350509264,-3072.6448007812514,1.0,0.6192373,17512.962173828124,2.021065356731574,100.0,"{'Coverage Limit': 73031.84, 'Incident History': 24002.18, 'Years of Operation': 19247.8, 'Pollution Risk': 16875.14, 'Company Size': 14396.131, 'Regulatory Compliance': 14234.002, 'Industry Type': 6430.787}"
26,XGBoost,1000,0.9189071984838779,20840.81245535889,33659.74037208819,0.9200455274034887,0.9200455274034887,12113.076093750002,183419.94625,0.22949890703489104,20.202406725055955,3987.9848001098635,1.0,0.7123218,10420.406227679445,1.81965731324772,100.0,"{'Coverage Limit': 71152.8, 'Incident History': 43735.227, 'Industry Type': 22840.182, 'Years of Operation': 19272.781, 'Company Size': 11848.111, 'Pollution Risk': 11435.456, 'Regulatory Compliance': 8953.571}"
27,XGBoost,2000,0.9356346690829258,17890.083150268554,29151.349626513642,0.9356442866290398,0.9356442866290398,11142.819531250003,179644.166875,0.19918407154228382,19.082496817586176,-356.34018542480555,1.0,0.7157923,8945.041575134277,1.9461150271729544,100.0,"{'Coverage Limit': 68205.34, 'Incident History': 38941.492, 'Industry Type': 21926.65, 'Years of Operation': 20290.658, 'Company Size': 13568.544, 'Pollution Risk': 12997.528, 'Regulatory Compliance': 9829.816}"
